timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
2018/09/17 17:08:00,367,Index Page Lazy Data,200,OK,Business Scenario 1-12,text,true,,7469,761,26,26,367,0,0
2018/09/17 17:08:00,746,Load Initial Calendar,200,OK,Business Scenario 1-19,text,true,,55318,1025,26,26,606,0,281
2018/09/17 17:08:00,748,Load Initial Calendar,200,OK,Business Scenario 1-18,text,true,,55318,1025,26,26,608,0,282
2018/09/17 17:08:00,468,Logout,200,OK,Business Scenario 1-2,text,true,,3857,739,26,26,468,0,286
2018/09/17 17:07:59,1471,Login,200,OK,Business Scenario 1-23,text,true,,66342,1686,25,25,972,0,610
2018/09/17 17:08:00,557,Input Page Lazy Data,200,OK,Business Scenario 1-7,text,true,,7469,885,26,26,557,0,286
2018/09/17 17:08:00,612,Index Page,200,OK,Business Scenario 1-22,text,true,,79560,334,26,26,471,0,0
2018/09/17 17:08:00,446,Index Page Lazy Data,200,OK,Business Scenario 1-19,text,true,,7469,761,26,26,446,0,0
2018/09/17 17:08:00,464,Index Page Lazy Data,200,OK,Business Scenario 1-18,text,true,,7469,761,26,26,464,0,0
2018/09/17 17:07:59,1520,Load Validation Item,200,OK,Business Scenario 1-11,text,true,,255145,518728,26,26,953,0,0
2018/09/17 17:07:58,2898,Monthly Attendance Start,200,OK,Business Scenario 1-13,text,true,,761272,438,26,26,1626,0,0
2018/09/17 17:08:00,1499,Login,200,OK,Business Scenario 1-24,text,true,,66348,1686,26,26,974,0,612
2018/09/17 17:07:59,1676,Load Validation Item,200,OK,Business Scenario 1-9,text,true,,255097,518728,27,27,970,0,0
2018/09/17 17:08:01,493,Index Page,200,OK,Business Scenario 1-23,text,true,,79523,334,27,27,354,0,0
2018/09/17 17:08:00,1017,Index Page,200,OK,Business Scenario 1-20,text,true,,79568,334,27,27,875,0,287
2018/09/17 17:08:00,982,Index Page,200,OK,Business Scenario 1-21,text,true,,79546,334,27,27,562,0,0
2018/09/17 17:08:01,171,Load Initial Calendar,200,OK,Business Scenario 1-23,text,true,,55326,1025,27,27,167,0,0
2018/09/17 17:08:00,1466,Login,200,OK,Business Scenario 1-25,text,true,,66349,1686,27,27,944,0,613
2018/09/17 17:08:01,248,Load Initial Calendar,200,OK,Business Scenario 1-20,text,true,,55318,1025,28,28,247,0,0
2018/09/17 17:08:01,464,Input Page Lazy Data,200,OK,Business Scenario 1-13,text,true,,7469,885,28,28,464,0,286
